Distance,Diameter,Radius,,Text File Input
73.8948,1.47304,0.73652,,73.8948 0.73652 0
73.9033,1.47102,0.73551,,73.9033 0.73551 0
73.9101,1.46945,0.734725,,73.9101 0.734725 0
73.9647,1.45738,0.72869,,73.9647 0.72869 0
73.9692,1.45646,0.72823,,73.9692 0.72823 0
74.0438,1.43899,0.719495,,74.0438 0.719495 0
74.0621,1.4362,0.7181,,74.0621 0.7181 0
74.0685,1.43527,0.717635,,74.0685 0.717635 0
74.0779,1.43348,0.71674,,74.0779 0.71674 0
74.0895,1.43203,0.716015,,74.0895 0.716015 0
74.1028,1.4292,0.7146,,74.1028 0.7146 0
74.1634,1.41845,0.709225,,74.1634 0.709225 0
74.1818,1.41525,0.707625,,74.1818 0.707625 0
74.2648,1.40374,0.70187,,74.2648 0.70187 0
74.2744,1.40282,0.70141,,74.2744 0.70141 0
74.2803,1.40187,0.700935,,74.2803 0.700935 0
74.2946,1.3991,0.69955,,74.2946 0.69955 0
74.3538,1.38678,0.69339,,74.3538 0.69339 0
74.3669,1.38464,0.69232,,74.3669 0.69232 0
74.4195,1.37346,0.68673,,74.4195 0.68673 0
74.4361,1.3709,0.68545,,74.4361 0.68545 0
74.4483,1.36925,0.684625,,74.4483 0.684625 0
74.4498,1.36904,0.68452,,74.4498 0.68452 0
74.4539,1.36814,0.68407,,74.4539 0.68407 0
74.4836,1.36185,0.680925,,74.4836 0.680925 0
74.4877,1.36078,0.68039,,74.4877 0.68039 0
74.517,1.35348,0.67674,,74.517 0.67674 0
74.5207,1.3526,0.6763,,74.5207 0.6763 0
74.5808,1.33654,0.66827,,74.5808 0.66827 0
74.6076,1.33044,0.66522,,74.6076 0.66522 0
74.6174,1.32867,0.664335,,74.6174 0.664335 0
74.6237,1.32737,0.663685,,74.6237 0.663685 0
74.6566,1.32014,0.66007,,74.6566 0.66007 0
74.7033,1.30824,0.65412,,74.7033 0.65412 0
74.7036,1.30817,0.654085,,74.7036 0.654085 0
74.7256,1.3019,0.65095,,74.7256 0.65095 0
74.7674,1.29042,0.64521,,74.7674 0.64521 0
74.7735,1.28884,0.64442,,74.7735 0.64442 0
74.7802,1.28676,0.64338,,74.7802 0.64338 0
74.7845,1.28539,0.642695,,74.7845 0.642695 0
74.8357,1.27027,0.635135,,74.8357 0.635135 0
74.851,1.26632,0.63316,,74.851 0.63316 0
74.8675,1.26151,0.630755,,74.8675 0.630755 0
74.8742,1.25959,0.629795,,74.8742 0.629795 0
74.9006,1.25155,0.625775,,74.9006 0.625775 0
74.9451,1.24047,0.620235,,74.9451 0.620235 0
74.9632,1.23626,0.61813,,74.9632 0.61813 0
74.9733,1.23328,0.61664,,74.9733 0.61664 0
75.0091,1.22321,0.611605,,75.0091 0.611605 0
75.0561,1.21095,0.605475,,75.0561 0.605475 0
75.0982,1.20251,0.601255,,75.0982 0.601255 0
75.1504,1.19205,0.596025,,75.1504 0.596025 0
75.2125,1.18549,0.592745,,75.2125 0.592745 0
75.2506,1.18112,0.59056,,75.2506 0.59056 0
75.2738,1.1782,0.5891,,75.2738 0.5891 0
75.35,1.16775,0.583875,,75.35 0.583875 0
75.4271,1.16405,0.582025,,75.4271 0.582025 0
75.4724,1.16749,0.583745,,75.4724 0.583745 0
75.4898,1.16961,0.584805,,75.4898 0.584805 0
75.4934,1.17004,0.58502,,75.4934 0.58502 0
75.5087,1.17239,0.586195,,75.5087 0.586195 0
75.5621,1.18008,0.59004,,75.5621 0.59004 0
75.5672,1.18092,0.59046,,75.5672 0.59046 0
75.5838,1.18258,0.59129,,75.5838 0.59129 0
75.5848,1.18271,0.591355,,75.5848 0.591355 0
75.6235,1.18848,0.59424,,75.6235 0.59424 0
75.6363,1.19042,0.59521,,75.6363 0.59521 0
75.6911,1.2001,0.60005,,75.6911 0.60005 0
75.7352,1.21187,0.605935,,75.7352 0.605935 0
75.7595,1.21918,0.60959,,75.7595 0.60959 0
75.7677,1.2218,0.6109,,75.7677 0.6109 0
75.7916,1.2298,0.6149,,75.7916 0.6149 0
75.8353,1.24605,0.623025,,75.8353 0.623025 0
75.8443,1.24943,0.624715,,75.8443 0.624715 0
75.8445,1.24951,0.624755,,75.8445 0.624755 0
75.8596,1.25408,0.62704,,75.8596 0.62704 0
75.8603,1.25433,0.627165,,75.8603 0.627165 0
75.8784,1.26017,0.630085,,75.8784 0.630085 0
75.9194,1.27461,0.637305,,75.9194 0.637305 0
75.9228,1.27581,0.637905,,75.9228 0.637905 0
75.9558,1.2885,0.64425,,75.9558 0.64425 0
75.9789,1.29764,0.64882,,75.9789 0.64882 0
75.9949,1.30442,0.65221,,75.9949 0.65221 0
76.0302,1.3197,0.65985,,76.0302 0.65985 0
76.0622,1.33504,0.66752,,76.0622 0.66752 0
76.066,1.3369,0.66845,,76.066 0.66845 0
76.0763,1.34146,0.67073,,76.0763 0.67073 0
76.1389,1.36885,0.684425,,76.1389 0.684425 0
76.1531,1.37556,0.68778,,76.1531 0.68778 0
76.166,1.38159,0.690795,,76.166 0.690795 0
76.1663,1.38176,0.69088,,76.1663 0.69088 0
76.2136,1.40364,0.70182,,76.2136 0.70182 0
76.2203,1.40677,0.703385,,76.2203 0.703385 0
76.2694,1.4306,0.7153,,76.2694 0.7153 0
76.2807,1.43665,0.718325,,76.2807 0.718325 0
76.3134,1.4527,0.72635,,76.3134 0.72635 0
76.3167,1.45416,0.72708,,76.3167 0.72708 0
76.3295,1.45924,0.72962,,76.3295 0.72962 0
76.3295,1.45925,0.729625,,76.3295 0.729625 0
76.3368,1.46212,0.73106,,76.3368 0.73106 0
76.3777,1.47753,0.738765,,76.3777 0.738765 0
76.3799,1.47826,0.73913,,76.3799 0.73913 0
76.3821,1.47901,0.739505,,76.3821 0.739505 0
76.4103,1.48795,0.743975,,76.4103 0.743975 0
76.4272,1.49351,0.746755,,76.4272 0.746755 0
76.4514,1.50203,0.751015,,76.4514 0.751015 0
76.4555,1.50342,0.75171,,76.4555 0.75171 0
76.4858,1.51255,0.756275,,76.4858 0.756275 0
76.495,1.51511,0.757555,,76.495 0.757555 0
76.5064,1.51771,0.758855,,76.5064 0.758855 0
76.5455,1.52601,0.763005,,76.5455 0.763005 0
76.5463,1.52615,0.763075,,76.5463 0.763075 0
76.5883,1.53348,0.76674,,76.5883 0.76674 0
76.5883,1.53348,0.76674,,76.5883 0.76674 0
76.5915,1.534,0.767,,76.5915 0.767 0
76.6276,1.53991,0.769955,,76.6276 0.769955 0
76.6453,1.54221,0.771105,,76.6453 0.771105 0
76.6868,1.5479,0.77395,,76.6868 0.77395 0
76.7635,1.56408,0.78204,,76.7635 0.78204 0
76.772,1.56571,0.782855,,76.772 0.782855 0
76.8134,1.57345,0.786725,,76.8134 0.786725 0
76.8331,1.57815,0.789075,,76.8331 0.789075 0
76.8349,1.57851,0.789255,,76.8349 0.789255 0
76.867,1.58497,0.792485,,76.867 0.792485 0
76.8683,1.58523,0.792615,,76.8683 0.792615 0
76.9085,1.59461,0.797305,,76.9085 0.797305 0
76.9156,1.59621,0.798105,,76.9156 0.798105 0
76.9378,1.60211,0.801055,,76.9378 0.801055 0
76.9513,1.60556,0.80278,,76.9513 0.80278 0
76.9666,1.60902,0.80451,,76.9666 0.80451 0
76.9676,1.60924,0.80462,,76.9676 0.80462 0
76.9893,1.61353,0.806765,,76.9893 0.806765 0
76.9929,1.61428,0.80714,,76.9929 0.80714 0
77.0094,1.61733,0.808665,,77.0094 0.808665 0
77.0193,1.61916,0.80958,,77.0193 0.80958 0
77.041,1.6231,0.81155,,77.041 0.81155 0
77.0554,1.62523,0.812615,,77.0554 0.812615 0
77.0866,1.62923,0.814615,,77.0866 0.814615 0
77.0894,1.6295,0.81475,,77.0894 0.81475 0
77.1253,1.63248,0.81624,,77.1253 0.81624 0
77.136,1.63334,0.81667,,77.136 0.81667 0
77.1722,1.63528,0.81764,,77.1722 0.81764 0
77.1763,1.63544,0.81772,,77.1763 0.81772 0
77.2341,1.63747,0.818735,,77.2341 0.818735 0
77.2697,1.63751,0.818755,,77.2697 0.818755 0
77.2957,1.63761,0.818805,,77.2957 0.818805 0
77.3559,1.63766,0.81883,,77.3559 0.81883 0
77.3561,1.63766,0.81883,,77.3561 0.81883 0
77.3771,1.63642,0.81821,,77.3771 0.81821 0
77.3946,1.63564,0.81782,,77.3946 0.81782 0
77.4064,1.63504,0.81752,,77.4064 0.81752 0
77.4273,1.63411,0.817055,,77.4273 0.817055 0
77.4275,1.6341,0.81705,,77.4275 0.81705 0
77.4501,1.63303,0.816515,,77.4501 0.816515 0
77.4509,1.63302,0.81651,,77.4509 0.81651 0
77.5066,1.63254,0.81627,,77.5066 0.81627 0
77.5201,1.63228,0.81614,,77.5201 0.81614 0
77.5457,1.63221,0.816105,,77.5457 0.816105 0
77.5644,1.63242,0.81621,,77.5644 0.81621 0
77.5809,1.63163,0.815815,,77.5809 0.815815 0
77.6371,1.62615,0.813075,,77.6371 0.813075 0
77.6519,1.62476,0.81238,,77.6519 0.81238 0
77.7109,1.6199,0.80995,,77.7109 0.80995 0
77.7226,1.61926,0.80963,,77.7226 0.80963 0
77.7482,1.61776,0.80888,,77.7482 0.80888 0
77.784,1.61628,0.80814,,77.784 0.80814 0
77.7865,1.61625,0.808125,,77.7865 0.808125 0
77.833,1.61677,0.808385,,77.833 0.808385 0
77.8497,1.61751,0.808755,,77.8497 0.808755 0
77.8845,1.61914,0.80957,,77.8845 0.80957 0
77.9351,1.62338,0.81169,,77.9351 0.81169 0
77.9422,1.62374,0.81187,,77.9422 0.81187 0
78.0004,1.62454,0.81227,,78.0004 0.81227 0
78.0665,1.62578,0.81289,,78.0665 0.81289 0
78.1205,1.63035,0.815175,,78.1205 0.815175 0
78.168,1.63684,0.81842,,78.168 0.81842 0
78.1729,1.63733,0.818665,,78.1729 0.818665 0
78.237,1.6404,0.8202,,78.237 0.8202 0
78.2854,1.6449,0.82245,,78.2854 0.82245 0
78.3074,1.64849,0.824245,,78.3074 0.824245 0
78.3531,1.65737,0.828685,,78.3531 0.828685 0
78.3552,1.65786,0.82893,,78.3552 0.82893 0
78.3653,1.66,0.83,,78.3653 0.83 0
78.3667,1.66028,0.83014,,78.3667 0.83014 0
78.4209,1.67123,0.835615,,78.4209 0.835615 0
78.4238,1.67177,0.835885,,78.4238 0.835885 0
78.4448,1.67467,0.837335,,78.4448 0.837335 0
78.497,1.68077,0.840385,,78.497 0.840385 0
78.5156,1.68296,0.84148,,78.5156 0.84148 0
78.5645,1.68902,0.84451,,78.5645 0.84451 0
78.5649,1.68907,0.844535,,78.5649 0.844535 0
78.6053,1.69271,0.846355,,78.6053 0.846355 0
78.6072,1.69289,0.846445,,78.6072 0.846445 0
78.6079,1.69291,0.846455,,78.6079 0.846455 0
78.6675,1.69514,0.84757,,78.6675 0.84757 0
78.6738,1.69542,0.84771,,78.6738 0.84771 0
78.7051,1.69535,0.847675,,78.7051 0.847675 0
78.7695,1.69793,0.848965,,78.7695 0.848965 0
78.7701,1.69795,0.848975,,78.7701 0.848975 0
78.7931,1.69752,0.84876,,78.7931 0.84876 0
78.7957,1.69745,0.848725,,78.7957 0.848725 0
78.8212,1.69679,0.848395,,78.8212 0.848395 0
78.8558,1.69579,0.847895,,78.8558 0.847895 0
78.8785,1.69502,0.84751,,78.8785 0.84751 0
78.8863,1.6947,0.84735,,78.8863 0.84735 0
78.9048,1.69383,0.846915,,78.9048 0.846915 0
78.9336,1.69284,0.84642,,78.9336 0.84642 0
78.9502,1.69255,0.846275,,78.9502 0.846275 0
78.9911,1.69113,0.845565,,78.9911 0.845565 0
79.0224,1.68765,0.843825,,79.0224 0.843825 0
79.0285,1.68704,0.84352,,79.0285 0.84352 0
79.0586,1.68383,0.841915,,79.0586 0.841915 0
79.0703,1.68231,0.841155,,79.0703 0.841155 0
79.135,1.66823,0.834115,,79.135 0.834115 0
79.1438,1.66646,0.83323,,79.1438 0.83323 0
79.1737,1.65825,0.829125,,79.1737 0.829125 0
79.2399,1.63727,0.818635,,79.2399 0.818635 0
79.247,1.63518,0.81759,,79.247 0.81759 0
79.2545,1.63272,0.81636,,79.2545 0.81636 0
79.312,1.6141,0.80705,,79.312 0.80705 0
79.3585,1.60114,0.80057,,79.3585 0.80057 0
79.4026,1.58981,0.794905,,79.4026 0.794905 0
79.4632,1.57632,0.78816,,79.4632 0.78816 0
79.4669,1.57554,0.78777,,79.4669 0.78777 0
79.488,1.57057,0.785285,,79.488 0.785285 0
79.491,1.56976,0.78488,,79.491 0.78488 0
79.5326,1.55751,0.778755,,79.5326 0.778755 0
79.5948,1.54323,0.771615,,79.5948 0.771615 0
79.5992,1.54225,0.771125,,79.5992 0.771125 0
79.6642,1.52756,0.76378,,79.6642 0.76378 0
79.704,1.51913,0.759565,,79.704 0.759565 0
79.73,1.51407,0.757035,,79.73 0.757035 0
79.7491,1.50983,0.754915,,79.7491 0.754915 0
79.7611,1.50689,0.753445,,79.7611 0.753445 0
79.8059,1.49613,0.748065,,79.8059 0.748065 0
79.8366,1.48625,0.743125,,79.8366 0.743125 0
79.8518,1.48123,0.740615,,79.8518 0.740615 0
79.8612,1.47805,0.739025,,79.8612 0.739025 0
79.8797,1.47174,0.73587,,79.8797 0.73587 0
79.9177,1.45686,0.72843,,79.9177 0.72843 0
79.9227,1.45485,0.727425,,79.9227 0.727425 0
79.9354,1.44906,0.72453,,79.9354 0.72453 0
79.9885,1.42439,0.712195,,79.9885 0.712195 0
80.0234,1.40499,0.702495,,80.0234 0.702495 0
80.0513,1.38989,0.694945,,80.0513 0.694945 0
80.0678,1.38067,0.690335,,80.0678 0.690335 0
80.0969,1.36416,0.68208,,80.0969 0.68208 0
80.1356,1.34248,0.67124,,80.1356 0.67124 0
80.1794,1.31563,0.657815,,80.1794 0.657815 0
80.2152,1.29289,0.646445,,80.2152 0.646445 0
80.2307,1.28349,0.641745,,80.2307 0.641745 0
80.2869,1.2536,0.6268,,80.2869 0.6268 0
80.318,1.23564,0.61782,,80.318 0.61782 0
80.3362,1.22534,0.61267,,80.3362 0.61267 0
80.3392,1.22366,0.61183,,80.3392 0.61183 0
80.3714,1.20424,0.60212,,80.3714 0.60212 0
80.4325,1.16631,0.583155,,80.4325 0.583155 0
80.4376,1.16317,0.581585,,80.4376 0.581585 0
80.4486,1.15625,0.578125,,80.4486 0.578125 0
80.5899,1.08109,0.540545,,80.5899 0.540545 0
80.6199,1.06722,0.53361,,80.6199 0.53361 0
80.7064,1.03276,0.51638,,80.7064 0.51638 0
80.7648,1.0138,0.5069,,80.7648 0.5069 0
80.7673,1.01298,0.50649,,80.7673 0.50649 0
80.8204,0.995798,0.497899,,80.8204 0.497899 0
80.8281,0.993278,0.496639,,80.8281 0.496639 0
80.8768,0.97769,0.488845,,80.8768 0.488845 0
80.9344,0.963837,0.4819185,,80.9344 0.4819185 0
80.9379,0.963107,0.4815535,,80.9379 0.4815535 0
81.0299,0.949819,0.4749095,,81.0299 0.4749095 0
81.0671,0.950356,0.475178,,81.0671 0.475178 0
81.0822,0.950256,0.475128,,81.0822 0.475128 0
81.1232,0.950325,0.4751625,,81.1232 0.4751625 0
81.1232,0.950325,0.4751625,,81.1232 0.4751625 0
81.131,0.950298,0.475149,,81.131 0.475149 0
81.1782,0.952639,0.4763195,,81.1782 0.4763195 0
81.1878,0.953119,0.4765595,,81.1878 0.4765595 0
81.2349,0.955741,0.4778705,,81.2349 0.4778705 0
81.2645,0.962088,0.481044,,81.2645 0.481044 0
81.3163,0.97594,0.48797,,81.3163 0.48797 0
81.3213,0.977387,0.4886935,,81.3213 0.4886935 0
81.3414,0.984396,0.492198,,81.3414 0.492198 0
81.3464,0.986283,0.4931415,,81.3464 0.4931415 0
81.3614,0.991672,0.495836,,81.3614 0.495836 0
81.3892,1.00271,0.501355,,81.3892 0.501355 0
81.3899,1.00295,0.501475,,81.3899 0.501475 0
81.4161,1.0121,0.50605,,81.4161 0.50605 0
81.444,1.02341,0.511705,,81.444 0.511705 0
81.4632,1.03207,0.516035,,81.4632 0.516035 0
81.4992,1.04867,0.524335,,81.4992 0.524335 0
81.5,1.04905,0.524525,,81.5 0.524525 0
81.5177,1.05645,0.528225,,81.5177 0.528225 0
81.5188,1.05699,0.528495,,81.5188 0.528495 0
81.5742,1.08437,0.542185,,81.5742 0.542185 0
81.6093,1.10566,0.55283,,81.6093 0.55283 0
81.6499,1.13085,0.565425,,81.6499 0.565425 0
81.6624,1.13871,0.569355,,81.6624 0.569355 0
81.6624,1.13872,0.56936,,81.6624 0.56936 0
81.6653,1.14059,0.570295,,81.6653 0.570295 0
81.692,1.15834,0.57917,,81.692 0.57917 0
81.697,1.16156,0.58078,,81.697 0.58078 0
81.7015,1.16443,0.582215,,81.7015 0.582215 0
81.7438,1.19244,0.59622,,81.7438 0.59622 0
81.7496,1.19631,0.598155,,81.7496 0.598155 0
81.7563,1.2008,0.6004,,81.7563 0.6004 0
81.8065,1.23501,0.617505,,81.8065 0.617505 0
81.8572,1.27214,0.63607,,81.8572 0.63607 0
81.8959,1.30128,0.65064,,81.8959 0.65064 0
81.928,1.32631,0.663155,,81.928 0.663155 0
81.9421,1.33732,0.66866,,81.9421 0.66866 0
81.9547,1.34735,0.673675,,81.9547 0.673675 0
81.9946,1.37952,0.68976,,81.9946 0.68976 0
82.0028,1.38645,0.693225,,82.0028 0.693225 0
82.0523,1.42874,0.71437,,82.0523 0.71437 0
82.0525,1.42891,0.714455,,82.0525 0.714455 0
82.086,1.45452,0.72726,,82.086 0.72726 0
82.0881,1.45612,0.72806,,82.0881 0.72806 0
82.1168,1.4735,0.73675,,82.1168 0.73675 0
82.1216,1.4762,0.7381,,82.1216 0.7381 0
82.1227,1.47673,0.738365,,82.1227 0.738365 0
82.13,1.47939,0.739695,,82.13 0.739695 0
82.144,1.48418,0.74209,,82.144 0.74209 0
82.1672,1.49146,0.74573,,82.1672 0.74573 0
82.2041,1.5032,0.7516,,82.2041 0.7516 0
82.2154,1.50471,0.752355,,82.2154 0.752355 0
82.2405,1.50763,0.753815,,82.2405 0.753815 0
82.2557,1.50958,0.75479,,82.2557 0.75479 0
82.2589,1.5095,0.75475,,82.2589 0.75475 0
82.31,1.50259,0.751295,,82.31 0.751295 0
82.3145,1.50206,0.75103,,82.3145 0.75103 0
82.3292,1.49965,0.749825,,82.3292 0.749825 0
82.3618,1.49536,0.74768,,82.3618 0.74768 0
82.3622,1.49529,0.747645,,82.3622 0.747645 0
82.3782,1.49177,0.745885,,82.3782 0.745885 0
82.3853,1.48989,0.744945,,82.3853 0.744945 0
82.3966,1.48669,0.743345,,82.3966 0.743345 0
82.44,1.47578,0.73789,,82.44 0.73789 0
82.4438,1.47478,0.73739,,82.4438 0.73739 0
82.4944,1.46099,0.730495,,82.4944 0.730495 0
82.5282,1.45122,0.72561,,82.5282 0.72561 0
82.5851,1.43616,0.71808,,82.5851 0.71808 0
82.5875,1.43553,0.717765,,82.5875 0.717765 0
82.6434,1.42093,0.710465,,82.6434 0.710465 0
82.6582,1.41736,0.70868,,82.6582 0.70868 0
82.7043,1.40709,0.703545,,82.7043 0.703545 0
82.7975,1.38697,0.693485,,82.7975 0.693485 0
82.8131,1.38481,0.692405,,82.8131 0.692405 0
82.8384,1.38152,0.69076,,82.8384 0.69076 0
82.8673,1.37865,0.689325,,82.8673 0.689325 0
82.9146,1.37544,0.68772,,82.9146 0.68772 0
82.9146,1.37544,0.68772,,82.9146 0.68772 0
82.9208,1.37524,0.68762,,82.9208 0.68762 0
82.9327,1.37482,0.68741,,82.9327 0.68741 0
82.9604,1.37379,0.686895,,82.9604 0.686895 0
82.9982,1.37234,0.68617,,82.9982 0.68617 0
83.0038,1.37231,0.686155,,83.0038 0.686155 0
83.0704,1.37306,0.68653,,83.0704 0.68653 0
83.0962,1.37379,0.686895,,83.0962 0.686895 0
83.1076,1.37388,0.68694,,83.1076 0.68694 0
83.1097,1.37394,0.68697,,83.1097 0.68697 0
83.1556,1.3756,0.6878,,83.1556 0.6878 0
83.1724,1.37639,0.688195,,83.1724 0.688195 0
83.2028,1.37794,0.68897,,83.2028 0.68897 0
83.2229,1.37904,0.68952,,83.2229 0.68952 0
83.2246,1.3791,0.68955,,83.2246 0.68955 0
83.2663,1.38168,0.69084,,83.2663 0.69084 0
83.3053,1.38593,0.692965,,83.3053 0.692965 0
83.3112,1.38649,0.693245,,83.3112 0.693245 0
83.3191,1.38688,0.69344,,83.3191 0.69344 0
83.362,1.39078,0.69539,,83.362 0.69539 0
83.3829,1.39223,0.696115,,83.3829 0.696115 0
83.4264,1.39614,0.69807,,83.4264 0.69807 0
83.4265,1.39614,0.69807,,83.4265 0.69807 0
83.4426,1.39724,0.69862,,83.4426 0.69862 0
83.5259,1.39806,0.69903,,83.5259 0.69903 0
83.5273,1.39803,0.699015,,83.5273 0.699015 0
83.5928,1.40175,0.700875,,83.5928 0.700875 0
83.6078,1.40351,0.701755,,83.6078 0.701755 0
83.6201,1.40435,0.702175,,83.6201 0.702175 0
83.6696,1.40738,0.70369,,83.6696 0.70369 0
83.6849,1.40677,0.703385,,83.6849 0.703385 0
83.6931,1.40641,0.703205,,83.6931 0.703205 0
83.7223,1.40479,0.702395,,83.7223 0.702395 0
83.7583,1.40379,0.701895,,83.7583 0.701895 0
83.7642,1.39532,0.69766,,83.7642 0.69766 0
